mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05817499160766602,0.004976151465992298,0.02137026786804199,0.005436312969525007,0.1,,scale,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5,0.5,0.5,0.5,0.5405405405405406,0.508108108108108,0.016216216216216228,13
0.06674609184265137,0.00724348155184145,0.021539878845214844,0.006065896969029433,0.1,,0.01,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.06849918365478516,0.007017142730223508,0.02433609962463379,0.004039245537588859,0.1,,0.1,"{'clf__C': 0.1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5,0.5,0.5,0.5,0.5405405405405406,0.508108108108108,0.016216216216216228,13
0.06735320091247558,0.0037300158989228877,0.022370386123657226,0.004470302229071081,0.1,balanced,scale,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5,0.5,0.5,0.5,0.5405405405405406,0.508108108108108,0.016216216216216228,13
0.06712775230407715,0.0037870928889954573,0.018493843078613282,0.0014742351632461978,0.1,balanced,0.01,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.5,0.5,0.5,0.5,0.5135135135135135,0.5027027027027027,0.005405405405405394,17
0.08071560859680176,0.013090407391622046,0.022941970825195314,0.004462641694343254,0.1,balanced,0.1,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.5,0.5,0.5,0.5,0.5405405405405406,0.508108108108108,0.016216216216216228,13
0.07871947288513184,0.014548477621899649,0.02385869026184082,0.005245509094828683,1.0,,scale,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5526315789473685,0.631578947368421,0.5526315789473685,0.47368421052631576,0.4594594594594595,0.5339971550497867,0.062306033481700926,10
0.09007573127746582,0.008318754521987812,0.019604015350341796,0.0029890744811109796,1.0,,0.01,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5526315789473685,0.5789473684210527,0.47368421052631576,0.5526315789473685,0.5405405405405406,0.5396870554765292,0.035308915379978864,4
0.06721787452697754,0.010500722962665857,0.019202136993408205,0.004860745010087498,1.0,,0.1,"{'clf__C': 1, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5263157894736842,0.6052631578947368,0.4473684210526316,0.5789473684210527,0.5405405405405406,0.5396870554765292,0.053933008137933044,4
0.07317991256713867,0.008124389327342154,0.025965070724487303,0.005448188685700437,1.0,balanced,scale,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5526315789473685,0.631578947368421,0.5526315789473685,0.47368421052631576,0.4594594594594595,0.5339971550497867,0.062306033481700926,10
0.0699739933013916,0.0047486000462456995,0.022968196868896486,0.0032585649059678743,1.0,balanced,0.01,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.5263157894736842,0.6578947368421053,0.47368421052631576,0.5263157894736842,0.5405405405405406,0.5449502133712659,0.060908517082613335,2
0.06918120384216309,0.009889279695247536,0.019690704345703126,0.0021971783448888446,1.0,balanced,0.1,"{'clf__C': 1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.5263157894736842,0.6052631578947368,0.4473684210526316,0.5789473684210527,0.5405405405405406,0.5396870554765292,0.053933008137933044,4
0.0677638053894043,0.012216736790862964,0.021473789215087892,0.0041383310834964635,10.0,,scale,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 'scale'}",0.5526315789473685,0.5526315789473685,0.47368421052631576,0.5,0.5675675675675675,0.5293029871977241,0.0360686508593192,12
0.06658258438110351,0.005111701062806529,0.023816585540771484,0.006600566502629696,10.0,,0.01,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 0.01}",0.5789473684210527,0.5789473684210527,0.47368421052631576,0.5526315789473685,0.5135135135135135,0.5395448079658606,0.040722558125764016,9
0.06790652275085449,0.007740251067454158,0.01672983169555664,0.0001367936025225496,10.0,,0.1,"{'clf__C': 10, 'clf__class_weight': None, 'clf__gamma': 0.1}",0.5263157894736842,0.6052631578947368,0.4473684210526316,0.5789473684210527,0.5405405405405406,0.5396870554765292,0.053933008137933044,4
0.06518325805664063,0.007794260987413846,0.01912827491760254,0.002968945528932619,10.0,balanced,scale,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 'scale'}",0.5526315789473685,0.6052631578947368,0.47368421052631576,0.5,0.5675675675675675,0.5398293029871978,0.04727884430240753,3
0.061697864532470705,0.0034300674246313177,0.016957759857177734,0.00015252014981073541,10.0,balanced,0.01,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 0.01}",0.5789473684210527,0.6052631578947368,0.47368421052631576,0.5789473684210527,0.5135135135135135,0.5500711237553342,0.048755010047551665,1
0.06184744834899902,0.004451429375110953,0.016783428192138673,0.000234464346087582,10.0,balanced,0.1,"{'clf__C': 10, 'clf__class_weight': 'balanced', 'clf__gamma': 0.1}",0.5263157894736842,0.6052631578947368,0.4473684210526316,0.5789473684210527,0.5405405405405406,0.5396870554765292,0.053933008137933044,4
